image_path,Adventure,Fantasy,Historical,Isekai,Mystery,Romance,School,SF,sports,Supernatural
./images/Adventure/Fantasy Bishoujo Juniku Ojisan to_421.jpg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Fenrir Kaasan to Attaka Gohan comic_688.jpg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/FFFClass Trashero_785.jpg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Fire Emblem Hasha no Tsurugi_977.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Fire Fire Fire_839.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/First Girl_564.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Fist Demon of Mount Hua_648.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Front Mission Dog Life  Dog Style_679.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/Adventure/Fuguushoku Kajishi dakedo Saikyou desu Kizukeba Nandemo Tsukureru You ni Natteita Otoko no Nonbiri Slow Life_349.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Fuguushoku Kanteishi ga Jitsu wa Saikyou Datta Naraku de Kitaeta Saikyou no Shingan de Musou suru_396.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Fuguushoku to Baka ni Saremashita ga Jissai wa Sorehodo Waruku Arimasen_813.jpg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Fukushuu Kansuisha no Jinsei Nishuume Isekaitan the Comic_351.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Fullmetal Alchemist Chronicle_479.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Fullmetal Alchemist_376.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Fumetsu no Anata e_641.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
./images/Adventure/Fushigi Yuugi Genbu Kaiden_646.jpg,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Adventure/Fushigi Yuugi_332.jpg,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Adventure/Gacha wo Mawashite Nakama wo Fuyasu Saikyou no Bishoujo Gundan wo Tsukuriagero the Comic_269.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Galaxias_361.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Game Maou_708.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Game of Familia Kazoku Senki_348.jpg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Garbage Brave Isekai ni Shoukan sare Suterareta Yuusha no Fukushuu Monogatari_395.jpg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Gate 7_307.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
./images/Adventure/Gate Jieitai Kanochi nite Kaku Tatakaeri_105.jpg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Gekijouban One Piece Stampede_205.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Gekijouban Sword Art Online Ordinal Scale_411.jpg,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Gelatin_207.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Genkai Level 1 kara no Nariagari Saijaku Level no Ore ga Isekai Saikyou ni Naru made_395.jpg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Genkaigoe no Skill wa Tenseisha ni shika Atsukaenai Over Limit Skill Holder_236.jpg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Genkaku Picasso_769.jpg,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/Adventure/Gensou Suikoden III Unmei no Keishousha_730.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Getter Robo_642.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Gilgamesh_730.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Ginga Eiyuu Densetsu_158.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/Adventure/Ginga no Shinanai Kodomotachi e_642.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/Adventure/Ginga Tetsudou 999 1996_957.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/Adventure/Ginga Tetsudou 999_187.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/Adventure/Ginka to Glüna_672.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Ginzatoushi to Kuro no Yousei Sugar Apple Fairy Tale_100.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/God Eater Messiah no Kikan_994.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/Adventure/Gokufuri Kyohi shite Tesaguri Start Tokka shinai Healer Nakama to Wakarete Tabi ni Deru_702.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Golden Boy_143.jpg,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Adventure/Golden Kamuy_810.jpg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Golem Hearts_595.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Golgo 13_512.jpg,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Gon_900.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Goshujinsama to Yuku Isekai Survival The Comic_147.jpg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Gosu_701.jpg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Goze Hotaru_808.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Granblue Fantasy_301.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Grand Dwarf Machikou Shokunin Takumi no Waza de Isekai Musou_729.jpg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Great Pretender_300.jpg,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Grenadier_615.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Guignol Kyuutei Gakudan_627.jpg,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
./images/Adventure/Guild no Cheat na Uketsukejou_120.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Guild no Uketsukejou desu ga Zangyou wa Iya nanode Boss wo Solo Toubatsu Shiyou to Omoimasu_801.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/GunOta ga Mahou Sekai ni Tensei shitara Gendai Heiki de Guntai Harem wo Tsukucchaimashita_172.jpg,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Adventure/GunSmith Cats_448.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Gwi_922.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/hackAI Buster_382.jpg,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
./images/Adventure/hackAlcor Hagun no Jokyoku_254.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/hackAnother Birth_165.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/Adventure/hackLink Tasogare no Kishidan_160.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/hackTasogare no Udewa Densetsu_402.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/Adventure/hackXXXX_220.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/Adventure/Hagure Seireii no Shinsatsu Kiroku Seijo Kishidan to Iyashi no Kamiwaza_140.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Hagure Yuusha no Aesthetica_832.jpg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Hai to Gensou no Grimgar_249.jpg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Hajishirazu no Purple Haze JoJo no Kimyou na Bouken yori_268.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Hakaishin Maguchan_716.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Haken no Kouki Altina_362.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Hakushaku to Yousei_289.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Hameln no Violinhiki_347.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Hametsu no Madouou to Golem no Banhi_849.jpg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Hametsu no Oukoku_387.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Hana wa Sakura yori mo Hana no Gotoku_280.jpg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Hangyaku no Yuusha Skill wo Tsukatte Haraguro Oujo no Kokoro to Karada wo Shouaku seyo_506.jpg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Hanma Baki_489.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Hardcore Leveling Warrior_971.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Hareluya II Boy_874.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Harem Ou no Isekai Press Manyuuki Saikyou Musou no Ojisan wa Arayuru Shuzoku wo Yome ni Suru_329.jpg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Harlem Beat wa Yoake made_400.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
./images/Adventure/Hatenkou Yuugi_129.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
./images/Adventure/Hazure Aka Madoushi wa Kenja Time ni Musou suru_565.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Hazure Skill Gacha de Tsuihou sareta Ore wa Wagamama Osananajimi wo Zetsuenshi Kakusei suru Bannou Cheat Skill wo Get shite Mezase Rakuraku Saikyou Slow Life_454.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Hazure Skill Kinomi Master Skill no Mi Tabetara Shinu wo Mugen ni Taberareru You ni Natta Ken ni Tsuite_556.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Hazure Skill Mapping wo Te ni Shita Shounen wa Saikyou Party to Dungeon ni Idomu_932.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Hazurewaku no Joutai Ijou Skill de Saikyou ni Natta Ore ga Subete wo Juurin suru made_735.jpg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Heart Gear_303.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/Adventure/Heion Sedai no Idatentachi_972.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Hell Mode Yarikomizuki no Gamer wa Hai Settei no Isekai de Musou suru_532.jpg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Henkyou no Kusushi Miyako de SRank Boukensha to Naru Eiyuumura no Shounen ga Cheatyaku de Mujikaku Musou_179.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Henkyou no Renkinjutsushi Imasara Yosan Zero no Shokuba ni Modoru toka Mou Muri_228.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Henkyou no Roukishi Bard Roehn_886.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Henkyougurashi no Maou Tensei shite Saikyou no Majutsushi ni Naru_918.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Hibiki no Mahou_233.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Hiiro no Isu_700.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Himekishi ga Classmate The Comic_293.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Himekishi ga Classmate_686.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Himitsu no Himegimi Uwasa no Ouji_439.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Hiraeth wa Tabiji no Hate_340.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
./images/Adventure/Hitoribocchi no Isekai Kouryaku_373.jpg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Hitsugi no Chaika_263.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Hitsugikatsugi no Kuro Kaichu Tabi no Wa_205.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Hokkaido no Geneki Hunter ga Isekai ni Hourikomaretemita Elf Yome to Meguru Isekai Shuryou Life_558.jpg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Homeless Tensei Isekai de Jiyuu Sugiru Jikyuu Jisoku Seikatsu_910.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Hone Dragon no Mana Musume_812.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Horeshou no Half Elfsan the Comic_309.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Horobi no Kuni no Seifukusha Maou wa Sekai wo Seifuku suru you desu_530.jpg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/House Maytons Youngest_996.jpg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Houshin Engi_139.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
./images/Adventure/How to Use a Returner_819.jpg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Hunter x Hunter Kurapika Tsuiokuhen_981.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Hunter x Hunter_978.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/I Am the Sorcerer King_219.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/I Became the Chef of the Dragon King_492.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/I Get Stronger the More I Eat_698.jpg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/I Login Alone_780.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Ichi_323.jpg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Id_575.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Ie ga Moete Jinsei Doudemo Yoku Natta kara Nokotta Nakenashi no Kane de Dark Elf no Dorei wo Katta_330.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Ihoujin Dungeon ni Kuguru_382.jpg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Iken Senki Völundio_633.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Ikusei Skill wa Mou Iranai to Yuusha Party wo Kaikosareta node Taishoku Kingawari ni Moratta Ryouchi wo Tsuyoku shitemiru_207.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Immortal Princess Hajimemashita Free Life Fantasy Online_452.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Inugami_760.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
./images/Adventure/InuYasha_990.jpg,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai Cheat Magician_204.jpg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai Cheat Survival Meshi_949.jpg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai Craftgurashi Jiyuu Kimama na Seisanshoku no Honobono Slow Life_105.jpg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai de Cheat Skill wo Te ni Shita Ore wa Genjitsu Sekai wo mo Musou Suru Level Up wa Jinsei wo Kaeta_277.jpg,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
./images/Adventure/Isekai de Kuro no Iyashi Te tte Yobareteimasu_504.jpg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai de Mofumofu Nadenade suru Tame ni Ganbattemasu_305.jpg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai de Skill wo Kaitai shitara Cheat na Yome ga Zoushoku Shimashita Gainen Kousa no Structure_238.jpg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai de Slow Life wo Ganbou_452.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai de Te ni Ireta Seisan Skill wa Saikyou Datta you desu_475.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai demo Bunan ni Ikitai Shoukougun_928.jpg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai kara no Kigyou Shinshutsu Motoshachiku ga Isekai Tenshoku shite Nariagaru Yuusha ga Kouryaku Dekinai Meikyuu wo Tsukuriagero_145.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai Kenja no Tensei Musou Game no Chishiki de Isekai Saikyou_515.jpg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai Meikyuu de Harem wo_121.jpg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai Meikyuu no Saishinbu wo Mezasou_313.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai Mokushiroku Mynoghra Hametsu no Bunmei de Hajimeru Sekai Seifuku_359.jpg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai Monster Breeder Cheat wa Aru kedo Nonbiri Ikusei Shiteimasu_814.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai Munchkin HP1 no Mama de Saikyou Saisoku Dungeon Kouryaku_869.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai ni Kita Boku wa Kiyoubinbou de Subayasa Dayori na Tabi wo Suru_133.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai ni Teni shitara Yama no Naka datta Handou de Tsuyosa yori mo Kaitekisa wo Erabimashita_449.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai no Meikyuu Toshi de Chiyu Mahoutsukai Yattemasu_838.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai NTR Shinyuu no Onna wo Saikyou Skill de Otosu Houhou_371.jpg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai Saikouhou no Guild Leader Guild Saijaku no Boku dakedo Guildsmen Zenin no Ai ga Omokute Guild wo Yameraremasen_579.jpg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai Seikatsu no Susume_796.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai Shihai no Skill Taker Zero kara Hajimeru Dorei Harem_870.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai Shikkaku_220.jpg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai Shoukan wa Nidome desu_581.jpg,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai Sniper wa Onna Senshi no Mofumofu Pet_475.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai Teni shita node Cheat wo Ikashite Mahou Kenshi Yaru Koto ni Suru_342.jpg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai Tensei de Kenja ni Natte Boukensha Seikatsu Mahou Kairyou de Isekai Saikyou_308.jpg,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai Tensei no Boukensha_606.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai wa Smartphone to Tomo ni_802.jpg,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai Walking_171.jpg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai wo Seigyo Mahou de Kirihirake_474.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Isekai Yururi Kikou Kosodate shinagara Boukensha shimasu_489.jpg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu_624.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Izure Saikyou no Renkinjutsushi_775.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Japan_690.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Jaryuu Tensei_226.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Jichou Shinai Motoyuusha no Tsuyokute Tanoshii New Game_318.jpg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Jigoku no Gouka de Yakare Tsuzuketa Shounen Saikyou no Honootsukai to Natte Fukkatsu suru_543.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Jiisama ga Iku_775.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Jikan Teishi Yuusha_376.jpg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Jimi na Kensei wa Soredemo Saikyou desu_193.jpg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Jinrui wa Suitai Shimashita_626.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Jishou Heibon Mazoku no Eiyuu Life Bkyuu Mazoku nanoni Cheat Dungeon wo Tsukutteshimatta Kekka_649.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/Jitsu wa Ore Saikyou deshita_416.jpg,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/JoJo no Kimyou na Bouken Crazy Diamond no Akuryouteki Shitsuren_342.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/JoJo no Kimyou na Bouken II Golden HeartGolden Ring_443.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/JoJo no Kimyou na Bouken Part 1 Phantom Blood_652.jpg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
./images/Adventure/JoJo no Kimyou na Bouken Part 2 Sentou Chouryuu_309.jpg,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
